employee_id,department,performance_rating,years_experience,tenure_years,education_level,remote_days_per_week,office_zip,regional_unemployment,cost_of_living_idx,base_salary,bonus_pay,hourly_contractor_rate,hire_date
102188,Finance,Low,6,6,Masters,4,31114,4.23,149.9,77609.71,689.7,usd 30.30,2021-12-03
102189,Sales,Low,6,6,Bachelors,3,15141,4.33,131.8,67631.13,2302.13,66.55,2022-04-16
102190,Engineering,,2,2,Bachelors,2,47968,4.45,116.3,77072.68,,52.05,2018-12-23
102191,Finance,Medium,5,5,Bachelors,3,38081,4.36,136.2,63353.26,1276.28,58.42,2019-05-22
102192, finance,,4,4,Bachelors,5,34919,5.37,158.5,77914.42,,$40.54,2023-10-28
102193,Engineering,,7,7,Bachelors,3,87021,4.15,81.2,58442.72,,$27.31,2023-02-13
102194,Engineering,High,4,2,Bachelors,5,65246,5.68,99.2,64544.35,3840.3,USD 57.76,2017-12-06
102195,Engineering ,Medium,11,7,Bachelors,4,77866,5.3,128.6,87071.61,2953.59,USD 63.31,2016-05-28
102196,Finance,Low,3,1,Masters,2,76723,4.71,98.4,55235.12,1818.57,usd 48.33,2021-01-15
102197,Sales,,10,3,Masters,2,43445,4.57,81.7,55378.78,,$62.00,2015-10-10
102198,Finance,Low,5,3,Masters,2,15101,5.14,113.3,,1599.79,usd 48.84,2014-03-19
102199, eng ,Medium,7,7,Bachelors,2,13241,4.45,119.3,78810.36,3726.08,60.93,2021-10-17
102200, eng ,High,3,0,Masters,0,13253,5.29,122.0,82452.76,7102.56,$43.59,2024-01-19
102201,Sales ,High,7,7,Masters,3,72426,3.39,87.5,59800.19,2670.99,$59.39,2013-05-04
102202,Sales,Low,8,2,Bachelors,3,19003,4.04,99.8,56969.89,2064.68,$23.14,2020-05-03
102203,Sales,Low,11,6,Masters,3,35927,4.22,143.5,,1684.88,32.85,2013-07-29
102204,Engineering,High,9,7,Bachelors,0,74871,3.43,86.2,,6298.02,usd 47.44,2016-05-10
102205,Engineering,High,15,4,Bachelors,4,46624,4.57,82.2,75556.0,6536.56,,2023-06-02
102206,Engineering,Medium,3,0,Bachelors,2,91479,4.74,120.7,73726.92,3151.77,USD 59.32,2018-11-27
102207,Sales,Low,12,4,Bachelors,0,10176,4.69,99.9,58002.85,1678.32,52.81,2014-10-18
102208,Engineering,High,5,0,Masters,2,99640,4.98,146.5,,7526.33,usd 61.27,2021-12-31
102209,Finance,Medium,12,0,Masters,4,28158,5.61,126.4,87660.56,4022.48,USD 35.48,2015-06-29
102210,Sales,Low,5,0,Bachelors,5,44891,2.74,102.5,56975.93,2055.6,,2021-03-17
102211,Sales ,Low,10,9,Bachelors,0,20975,4.11,82.8,,1156.03,usd 49.91,2019-10-03
102212,Engineering,Low,5,2,Bachelors,1,65246,5.68,99.2,63310.52,1361.3,usd 52.98,2025-01-03
102213,Engineering,Medium,7,4,Bachelors,1,80332,4.4,162.4,94192.62,3558.16,usd 58.17,2022-08-24
102214,Finance,Low,13,4,Masters,4,92047,4.26,94.4,,3911.6,usd 66.77,2022-10-28
102215,Engineering,,11,4,Bachelors,1,64121,4.48,120.6,105143.14,,$38.14,2016-11-20
102216,ENG,High,12,2,Masters,2,92221,4.05,110.8,88489.58,7927.92,44.71,2015-10-24
102217,Finance,High,17,9,Masters,3,92601,4.3,122.4,95236.72,8577.5,USD 40.19,2024-03-11
102218,Sales,Low,11,5,Bachelors,1,51825,4.22,82.7,,1345.62,USD 45.17,2014-09-23
102219,Sales,Medium,3,3,Bachelors,4,48467,4.22,66.6,52072.25,2204.64,54.70,2021-06-13
102220,Finance,Medium,8,0,Masters,3,51825,4.22,82.7,,2042.06,46.56,2019-05-15
102221,Sales ,High,8,6,Bachelors,2,58191,4.46,99.9,67994.55,5599.56,57.18,2017-08-08
102222,Engineering,Low,2,2,Bachelors,2,36657,3.66,77.3,44473.54,1018.4,usd 62.43,2025-01-31
102223,Finance,Medium,8,0,Bachelors,5,54500,4.13,78.1,58860.62,3720.42,,2013-10-19
102224,Finance,Medium,3,0,Bachelors,5,57263,4.34,122.6,64321.15,3305.58,43.81,2025-11-26
102225,Finance ,Low,7,2,Bachelors,0,39231,4.59,94.7,59006.35,1224.63,,2022-01-07
102226,Sales,Medium,5,5,Masters,2,39535,5.1,108.6,51791.98,2133.82,usd 32.22,2021-12-10
102227,Engineering,,3,3,Bachelors,5,20854,4.27,88.2,61435.42,,,2012-07-29
102228,Engineering,Low,4,1,Masters,1,11364,5.49,140.5,,1156.72,usd 47.51,2015-02-18
102229,Finance,High,10,0,Bachelors,0,90111,4.66,67.7,83443.75,6839.04,USD 46.27,2025-08-21
102230,Engineering ,Medium,7,3,PhD,2,60086,4.24,136.6,90802.48,4404.57,usd 53.51,2023-08-12
102231,Engineering,,0,0,Bachelors,2,37332,3.62,107.2,71642.53,,usd 63.60,2013-04-26
102232,Finance,Low,7,5,Bachelors,4,94435,3.01,96.2,61606.64,0.0,USD 63.69,2013-09-29
102233,Sales,High,4,4,Masters,0,51737,2.52,82.1,57882.67,4832.67,usd 40.02,2017-11-11
102234,Finance,,11,6,Masters,5,26820,4.08,103.3,82515.78,,$26.12,2014-09-23
102235,Engineering,Medium,13,4,Bachelors,3,47976,3.85,112.2,77273.46,1473.46,USD 32.76,2019-03-15
102236,Engineering,Low,4,4,Bachelors,4,69416,3.76,131.5,75322.31,0.0,usd 4.15,2024-12-20
102237,Sales,Medium,3,2,Bachelors,4,18159,5.12,163.8,95363.89,3603.81,$38.94,2021-01-02
102238,Sales,Medium,5,4,Bachelors,0,75890,3.71,96.6,60480.46,4285.54,55.06,2024-03-18
102239, eng ,Medium,4,2,Masters,5,61237,3.85,92.3,66064.45,2296.59,56.04,2024-01-26
102240,Engineering,High,5,5,PhD,4,72209,4.37,113.2,95310.75,7623.15,USD 44.60,2020-12-07
102241,sales,Medium,6,4,Masters,2,12299,5.24,134.5,77370.04,4985.11,,2014-08-02
102242,Finance,Low,15,4,Bachelors,5,58663,4.43,99.4,79754.18,115.05,usd 39.59,2017-06-05
102243,Finance,,4,3,Bachelors,5,28719,4.81,130.2,65357.06,,$49.46,2014-11-01
102244,Engineering,Medium,4,4,PhD,1,76920,5.09,102.0,68196.83,3205.03,USD 34.49,2015-05-06
102245,Engineering,Medium,9,3,Bachelors,3,78341,3.27,69.7,63243.73,4400.8,,2017-11-17
102246,Finance,Medium,4,2,Bachelors,5,46046,4.82,100.9,,2772.64,56.61,2019-04-11
102247,SALES,Medium,2,2,Bachelors,3,32293,5.66,133.7,63680.29,1423.46,,2014-09-17
102248,Engineering,High,15,12,Bachelors,2,81890,4.85,124.5,88590.79,4823.74,USD 38.06,2013-11-29
102249,Engineering,High,8,4,Bachelors,5,36657,3.66,77.3,76074.91,3866.27,USD 27.11,2014-10-13
102250,Engineering,Medium,12,5,Bachelors,5,96582,3.08,74.2,76470.2,4831.13,32.69,2015-04-16
102251,Sales,,7,0,PhD,1,70788,3.88,82.6,65067.38,,$32.69,2018-10-13
102252,ENG,High,8,7,Bachelors,3,87775,5.75,111.1,88937.89,7195.58,57.68,2014-09-29
102253,Finance,High,2,2,Bachelors,5,30381,4.06,100.5,56330.9,3139.74,USD 49.85,2023-11-16
102254, finance,High,6,0,Bachelors,4,75890,3.71,96.6,74289.16,4763.6,usd 71.29,2022-12-07
102255, finance,High,5,2,Bachelors,0,92816,4.58,111.2,76508.22,5094.76,usd 51.39,2013-03-25
102256,Engineering,,11,2,Masters,4,80940,5.07,119.7,96898.53,,$54.51,2021-11-23
102257,Engineering,High,0,0,PhD,2,19680,4.01,113.5,71546.35,6994.25,usd 28.92,2020-02-21
102258,Sales,High,11,2,Masters,4,44945,2.91,125.4,84505.5,7262.16,49.79,2020-02-19
102259,Engineering,,1,1,Masters,5,56472,4.0,113.4,68773.54,,,2023-01-24
102260,Finance,,6,3,Masters,4,91941,4.92,127.4,,,59.41,2021-07-23
102261,Fin.,,9,5,Bachelors,0,98197,5.04,102.9,70052.52,,50.24,2023-11-29
102262,Sales,Medium,11,1,PhD,4,75142,4.47,101.4,73779.64,2531.36,$55.00,2018-06-30
102263,Sales ,,9,5,Bachelors,2,70411,3.88,84.9,56860.74,,21.29,2019-12-06
102264,Sales,,2,0,Masters,2,52560,5.19,129.1,,,USD 48.40,2024-08-29
102265,Sales,Medium,0,0,Masters,5,71047,4.3,129.6,61372.82,2735.92,62.48,2014-02-17
102266, finance,Low,3,0,Bachelors,3,47976,3.85,112.2,57930.56,1254.02,36.89,2021-05-01
102267,Finance,Medium,0,0,Masters,0,59924,4.86,127.5,,3073.54,USD 37.75,2016-02-25
102268,FINANCE,Low,8,0,Bachelors,1,36410,2.85,90.9,57633.86,661.71,$47.84,2023-04-11
102269,Sales,,4,4,Bachelors,0,61237,3.85,92.3,48047.93,,USD 34.47,2016-04-06
102270,engineering,,8,6,Bachelors,3,39325,4.62,119.7,80661.28,,USD 50.47,2017-11-11
102271,Finance,Medium,11,0,Bachelors,2,12923,4.76,127.0,82196.44,4400.72,$32.87,2019-02-01
102272,Fin.,Medium,4,4,Bachelors,4,90186,3.97,115.7,,1660.3,57.84,2012-10-16
102273,Fin.,Low,10,3,Bachelors,5,75804,4.36,123.2,75668.04,1478.67,54.09,2016-04-12
102274,Finance,Medium,1,1,Bachelors,2,14293,3.95,132.9,65456.96,1729.83,usd 55.45,2018-05-12
102275,ENG,High,12,7,Bachelors,5,67743,3.31,104.4,101494.51,8971.2,USD 71.82,2013-11-10
102276,Engineering,Low,5,5,Masters,0,27564,3.99,104.1,64047.81,1532.22,usd 40.33,2015-09-30
102277,Finance,Medium,12,6,PhD,3,60146,4.6,76.2,80290.73,5835.07,$42.46,2020-03-25
102278,Sales,Medium,12,5,Masters,4,74461,5.48,140.2,83223.63,5506.6,usd 85.14,2022-08-25
102279,Sales,High,13,5,Bachelors,1,51358,3.0,72.7,,5442.29,,2020-02-18
102280, eng ,Medium,8,8,Bachelors,4,25492,4.24,126.2,82385.46,4615.98,USD 64.13,2018-01-31
102281,Sales ,Medium,6,5,Masters,2,82919,3.97,94.5,69845.56,2786.67,USD 55.83,2013-03-29
102282,Finance,High,5,4,Bachelors,5,77044,3.38,133.0,79415.78,6181.56,41.12,2022-03-25
102283,FINANCE,Medium,4,4,Bachelors,4,59383,3.8,115.9,61269.24,2832.75,usd 55.49,2024-10-22
102284,Engineering,Low,2,2,Masters,3,77889,3.63,116.6,88606.16,4331.66,$56.35,2020-03-18
102285,Sales,,5,2,Bachelors,2,17217,4.36,102.3,56816.1,,USD 50.32,2025-06-01
102286,Engineering,Low,7,5,Masters,0,24043,3.71,117.1,73085.58,1093.71,33.68,2016-02-10
102287,Engineering,Low,3,3,PhD,2,58663,4.43,99.4,,943.43,usd 28.89,2017-07-08
102288,Engineering,Medium,12,6,Masters,2,28057,3.92,104.2,75731.75,5792.45,,2017-03-14
102289,ENG,High,7,7,Bachelors,2,83612,4.12,109.9,73463.2,4900.91,,2020-09-09
102290,FINANCE,Medium,8,3,Masters,4,79423,4.37,129.2,,3023.61,usd 84.52,2013-01-14
102291,Engineering,Medium,13,0,Masters,2,74795,3.27,97.3,84137.02,5430.9,$62.46,2015-01-09
102292,Finance,Medium,8,7,PhD,1,63251,4.43,114.2,81327.08,4166.6,44.94,2016-04-09
102293,SALES,Low,1,0,Masters,2,51737,2.52,82.1,53576.78,1193.41,$31.36,2018-04-08
102294,Finance,Low,0,0,Masters,2,95766,5.32,136.8,56386.63,1646.33,USD 66.15,2021-09-11
102295,Finance,Medium,13,4,Masters,1,29802,4.91,110.9,87614.32,4102.53,USD 45.66,2016-12-26
102296,sales,,0,0,Masters,0,33191,5.04,121.6,55889.25,,USD 47.31,2016-08-19
102297,Engineering,High,10,3,Bachelors,4,49115,3.15,105.4,79222.81,5645.46,usd 39.39,2013-03-14
102298,Finance,Medium,8,1,Bachelors,1,12920,3.84,70.0,61670.49,2931.67,$51.67,2015-10-27
102299,Engineering,Medium,4,4,Bachelors,5,86532,5.04,126.4,79904.81,6085.85,USD 41.27,2024-08-17
102300,Engineering,High,5,5,Masters,0,55075,5.8,155.9,94965.13,9086.6,$69.53,2022-07-26
102301,Sales,,15,9,Bachelors,1,90662,3.56,92.1,80334.78,,usd 71.09,2021-08-18
102302,Sales,High,5,5,PhD,0,65609,3.64,77.0,67167.2,5525.11,usd 38.05,2022-10-18
102303,Sales,Medium,4,2,Bachelors,3,79586,4.46,140.2,80108.14,3552.83,usd 74.16,2020-12-22
102304,ENG,Low,4,4,PhD,1,55108,4.35,121.2,65588.49,1678.71,$57.52,2018-02-14
102305,Finance,Medium,11,11,PhD,4,39002,4.19,80.1,72014.62,6662.65,$59.30,2019-11-21
102306,Engineering ,High,11,2,Bachelors,1,76335,3.59,72.1,62808.76,3764.83,usd 50.39,2013-06-24
102307,SALES,,5,5,Bachelors,1,96967,4.01,124.3,59294.56,,USD 48.08,2024-04-30
102308,sales,Medium,14,1,Masters,4,79423,4.37,129.2,80918.22,4503.17,usd 34.65,2020-05-23
102309,Finance,Medium,5,5,Bachelors,2,19383,4.52,122.4,59424.25,4704.54,USD 60.94,2012-12-07
102310,Finance,Medium,4,1,PhD,1,61237,3.85,92.3,63440.96,3865.53,,2016-04-26
102311,Engineering,,10,7,Bachelors,3,58724,3.38,103.3,80688.38,,USD 29.06,2021-06-17
102312,Finance,,17,5,Bachelors,5,82919,3.97,94.5,96117.46,,$45.28,2021-11-02
102313,Sales,Low,6,5,Bachelors,5,26820,4.08,103.3,53813.76,3123.32,usd 62.55,2022-07-16
102314, Sales,Medium,4,4,Bachelors,4,63628,4.49,95.5,47707.74,2240.81,USD 60.75,2022-09-18
102315, eng ,High,11,7,Masters,4,17303,4.52,100.5,83994.78,5541.05,67.56,2023-03-18
102316,Engineering,High,11,1,Bachelors,3,71367,4.94,118.3,89915.86,7760.72,$31.12,2014-06-24
102317,Sales ,Medium,0,0,Masters,0,52560,5.19,129.1,70168.35,3067.55,usd 41.60,2023-03-26
102318,Engineering,High,5,2,Bachelors,3,56750,5.21,130.0,82656.0,7286.2,,2017-10-10
102319,Engineering,High,10,10,PhD,2,11198,2.95,90.2,91011.19,5259.92,$69.33,2024-01-03
102320,Finance ,Low,6,6,Bachelors,1,79741,4.79,148.8,82854.39,1910.57,USD 50.72,2016-06-27
102321,Finance,High,4,4,Bachelors,4,43191,5.27,104.6,68007.21,5959.63,$49.83,2018-06-24
102322,Engineering,,7,2,Bachelors,1,94641,4.75,115.4,80801.13,,$39.44,2014-04-04
102323,Finance,Medium,11,8,Bachelors,2,42002,4.38,98.3,71198.01,3511.9,,2020-09-10
102324,Engineering,,6,6,Masters,5,38899,3.74,98.2,77591.37,,USD 51.70,2020-04-29
102325,Engineering,,10,4,Bachelors,2,81809,4.29,110.0,84342.17,,usd 70.85,2015-11-17
102326,Engineering,Low,5,5,Masters,4,54410,3.39,57.6,68427.77,2574.59,usd 28.72,2017-09-01
102327,Sales,,9,3,Bachelors,1,42754,5.38,114.5,80488.37,,24.24,2012-11-28
102328, Sales,High,8,7,Masters,5,91479,4.74,120.7,77479.92,6808.82,,2014-04-24
102329,ENG,Medium,7,2,Bachelors,1,36063,4.91,96.3,70741.37,1765.89,,2018-07-16
102330,Finance,Medium,8,8,Bachelors,2,76921,3.8,103.9,59365.93,3902.15,USD 35.91,2025-12-03
102331,engineering,Medium,17,3,Masters,2,49215,4.96,92.9,83126.23,3307.51,USD 23.24,2020-12-12
102332,Sales,,7,0,Masters,1,79341,3.49,104.7,75621.72,,usd 46.09,2015-08-21
102333,Sales,Medium,13,1,Bachelors,1,45416,4.66,101.6,69013.6,4537.65,usd 44.38,2021-05-16
102334,Engineering,Low,13,3,Bachelors,4,21584,5.07,132.8,86327.64,776.96,32.56,2023-12-12
102335,Engineering,Medium,4,3,Masters,4,68336,3.88,71.7,63163.25,3871.44,45.72,2021-03-15
102336,Finance,Medium,11,3,Bachelors,2,29330,4.04,88.0,67886.09,3706.17,$50.69,2022-01-30
102337,Engineering ,Medium,6,2,Masters,5,91926,4.9,135.8,91314.11,4421.89,65.59,2025-03-10
102338,Engineering,Medium,12,7,Bachelors,1,55757,4.17,130.2,,5089.1,,2022-10-23
102339,Engineering,Low,10,0,Bachelors,4,87038,4.63,83.4,61751.59,1095.69,38.76,2012-12-06
102340,sales,,7,0,Bachelors,4,59529,4.25,116.0,63988.43,,USD 40.70,2016-03-02
102341,Finance,Medium,7,6,Bachelors,2,43188,4.17,101.6,,2665.73,15.46,2014-09-16
102342,Engineering,High,3,3,Bachelors,1,19843,3.09,114.1,75153.22,6394.82,,2018-08-16
102343,ENG,High,1,1,Masters,3,46348,5.06,100.5,74505.57,6632.2,USD 40.60,2022-01-02
102344,Sales,High,5,1,Bachelors,4,26679,4.37,115.6,,6641.45,$36.82,2022-04-14
102345,Engineering,High,7,6,Bachelors,0,56472,4.0,113.4,84061.63,5635.26,USD 41.27,2021-06-13
102346,sales,Medium,11,1,PhD,5,88768,4.61,110.6,83228.6,3457.77,$52.22,2020-09-14
102347,Engineering,,6,4,Bachelors,5,36277,3.11,78.7,49027.19,,$50.60,2022-04-01
102348,Sales,High,14,4,Bachelors,1,94641,4.75,115.4,93946.2,7848.11,$54.94,2017-12-17
102349,Engineering,High,5,4,PhD,3,88039,5.35,122.4,92734.03,6535.34,USD 10.65,2024-11-28
102350,Engineering,High,16,3,PhD,4,55538,3.97,98.9,98074.55,6835.14,USD 75.94,2018-01-16
102351,Sales,Medium,11,2,Bachelors,2,80815,3.68,114.3,68654.13,5323.74,usd 45.63,2015-01-24
102352,Finance,High,1,1,Masters,2,27099,5.17,126.7,69990.97,5800.96,usd 87.29,2015-10-14
102353,Engineering ,,10,6,Bachelors,5,48467,4.22,66.6,67055.51,,USD 40.89,2014-03-27
102354,Sales,Medium,3,3,Bachelors,2,66565,3.82,89.8,49233.26,3325.37,usd 17.98,2022-05-01
102355,Engineering,High,12,3,Bachelors,2,30126,5.16,118.9,91824.29,8148.69,usd 56.63,2015-03-07
102356,Engineering,Medium,7,3,Masters,2,12220,5.08,83.3,85959.02,3986.18,$68.56,2019-11-13
102357, Sales,,12,4,Bachelors,5,19553,4.45,140.1,73083.4,,USD 20.06,2025-11-01
102358,Engineering ,Medium,4,4,Masters,3,44759,3.56,83.4,71158.79,1522.47,usd 19.50,2021-12-23
102359,ENG,Medium,3,3,Bachelors,2,15056,4.33,99.2,77436.47,4333.6,usd 67.98,2024-07-20
102360,Engineering,High,9,5,PhD,1,48173,5.31,108.3,,9139.35,,2021-04-04
102361,Sales,Medium,11,5,Masters,1,45491,4.48,124.0,82669.94,6209.98,USD 39.14,2023-02-27
102362,Engineering,Medium,6,6,Bachelors,2,66618,4.31,94.5,56727.67,2399.08,,2025-07-29
102363,Engineering,Low,7,0,Bachelors,4,62636,4.34,91.5,75359.5,0.0,,2019-02-14
102364,Engineering,Low,11,7,Masters,3,74461,5.48,140.2,94294.2,2731.66,USD 62.56,2013-12-11
102365,Engineering,High,4,4,Bachelors,2,13192,4.25,88.0,62268.22,4199.71,,2012-11-11
102366,Finance,Low,1,1,Bachelors,4,73523,4.45,100.5,32418.86,0.0,usd 26.13,2020-02-09
102367,Finance,High,15,8,Masters,2,17848,5.28,135.9,107365.03,8572.37,usd 46.48,2025-06-09
102368,Engineering,High,9,8,PhD,3,89764,4.69,139.3,,10278.5,54.79,2014-10-16
102369,Engineering,Medium,4,0,Bachelors,4,12299,5.24,134.5,71902.89,2344.88,46.13,2016-11-24
102370,Sales,High,5,5,Bachelors,4,97917,3.55,123.7,76616.15,6547.16,46.76,2021-12-02
102371,Sales ,High,7,4,Bachelors,0,37332,3.62,107.2,78653.59,6329.44,usd 42.05,2013-12-16
102372,Sales,,4,4,Masters,2,39525,3.92,132.8,72591.01,,usd 39.85,2022-12-16
102373,Finance,Medium,16,8,PhD,2,15101,5.14,113.3,86948.87,4376.7,41.05,2025-08-15
102374,Sales,Medium,2,2,Bachelors,3,44719,4.97,103.3,46821.45,2400.16,USD 37.55,2024-07-20
102375,Sales,Medium,6,6,Bachelors,4,23801,3.68,84.4,43704.22,2170.49,USD 61.48,2013-10-21
102376,Finance,Medium,7,7,Bachelors,0,38121,5.89,128.4,,2929.22,USD 40.14,2020-06-03
102377,Sales,Low,7,7,PhD,5,91744,5.75,156.2,83538.31,3172.03,60.74,2012-05-09
102378,Finance,,9,0,Masters,5,48699,4.45,97.0,74320.37,,$48.38,2019-07-19
102379,Engineering,Low,8,4,Bachelors,1,42797,4.41,96.6,59312.56,0.0,$40.48,2012-01-16
102380,SALES,,0,0,Bachelors,1,19352,4.47,147.9,72309.08,,60.14,2018-04-20
102381,Sales,Medium,11,8,Masters,0,12299,5.24,134.5,78065.89,4673.32,24.33,2020-03-25
102382, Sales,,4,4,Masters,2,35146,4.81,139.0,60440.83,,USD 26.04,2013-02-27
102383,Engineering,High,6,6,Masters,2,84697,3.3,143.4,93420.1,5434.85,46.19,2012-07-25
102384,Engineering ,High,4,0,PhD,5,41478,4.01,88.3,85271.14,6668.62,,2024-11-17
102385,Finance,Medium,7,7,Bachelors,5,29802,4.91,110.9,,4122.03,$48.15,2024-07-03
102386,Finance,Medium,3,3,Masters,0,20623,3.86,105.0,60007.0,3264.81,46.82,2024-02-09
102387,Engineering,Medium,10,3,Bachelors,1,61099,4.14,145.0,96972.02,4925.16,,2016-02-16
102388,Finance,,6,0,Masters,0,39421,3.97,119.9,88420.71,,$68.88,2016-04-22
102389,Sales,,5,1,Masters,3,83612,4.12,109.9,68588.85,,55.69,2019-01-09
102390,Finance,Medium,13,5,PhD,0,28230,5.83,121.4,81555.21,2109.85,,2014-10-05
102391,SALES,,1,1,Masters,4,42797,4.41,96.6,,,59.95,2012-07-02
102392,Engineering,High,3,0,PhD,1,59269,4.82,108.3,76033.01,6675.54,USD 41.19,2020-07-20
102393,Engineering,Medium,4,4,Bachelors,4,36984,3.62,82.5,66094.26,4186.2,USD 39.22,2025-12-25
102394,Engineering,Low,5,1,Bachelors,0,67524,3.72,105.8,56765.95,2673.35,59.53,2019-04-06
102395,Fin.,,16,8,Masters,5,69952,4.16,115.3,97507.98,,USD 50.81,2014-11-28
102396,Finance,Medium,10,5,Bachelors,2,70380,4.05,62.7,,1664.14,65.04,2025-02-09
102397,Sales,,5,5,Bachelors,3,26971,4.31,130.5,53018.56,,usd 63.97,2024-01-08
102398,Engineering,Low,5,2,Bachelors,3,55473,4.88,111.8,60466.59,1393.77,$47.49,2017-12-17
102399,Finance ,Low,0,0,Masters,0,95179,5.2,136.8,83715.38,3500.95,38.52,2016-12-18
102400,Engineering,High,4,4,Bachelors,5,69952,4.16,115.3,84454.61,6763.39,usd 51.91,2012-05-03
102401,Sales,Medium,10,2,Bachelors,4,13241,4.45,119.3,69033.33,4061.12,60.09,2024-08-04
102402,Sales,Medium,7,7,Bachelors,1,55231,3.78,82.7,58064.58,1342.99,$52.02,2017-11-21
102403,Engineering,Medium,7,6,PhD,4,11967,4.37,79.2,67739.63,4380.14,,2025-01-04
102404,Engineering ,Medium,7,6,Bachelors,2,95444,3.99,91.2,56575.81,2370.17,23.17,2013-09-26
102405,Finance,Medium,10,0,Bachelors,3,77158,5.15,128.8,77161.2,3879.08,54.01,2015-12-20
102406,Engineering,Medium,5,0,Bachelors,0,69919,2.85,94.5,74193.98,3277.36,$71.93,2012-04-04
102407,Engineering,Medium,6,4,Masters,1,18159,5.12,163.8,95019.44,5672.14,$59.83,2021-02-24
102408,Sales,Medium,5,5,Bachelors,3,25651,5.21,140.2,75713.28,6237.16,$45.92,2020-03-03
102409,Engineering,,6,4,Bachelors,1,42813,3.26,119.9,82660.8,,$45.29,2014-06-16
102410,Sales,Medium,14,3,Bachelors,0,76723,4.71,98.4,74289.64,4782.37,$29.12,2024-11-24
102411,Sales,Medium,8,2,Bachelors,1,75497,3.31,95.2,66184.97,1873.29,usd 23.28,2021-04-17
102412,Engineering,,6,1,Bachelors,5,65431,4.05,141.3,80439.42,,53.05,2022-05-02
102413,Finance,High,5,3,Bachelors,1,23760,2.99,124.8,71962.07,7306.56,usd 41.89,2012-09-17
102414,Engineering,Low,5,5,Bachelors,5,43894,5.2,131.4,80183.46,0.0,USD 51.74,2014-02-23
102415,Engineering,Medium,11,5,Masters,2,92394,3.35,143.2,106911.37,4697.78,65.35,2022-11-16
102416,Engineering,Low,11,0,PhD,2,20443,5.76,131.2,85558.95,0.0,30.56,2023-11-29
102417,Engineering,Medium,7,3,Bachelors,2,70541,4.05,124.2,,4289.98,USD 49.94,2015-04-09
102418,Fin.,Medium,1,1,Bachelors,5,46870,6.0,117.5,,3551.74,47.00,2017-06-18
102419,Finance,Medium,10,2,Masters,1,92816,4.58,111.2,75054.04,2670.73,usd 60.54,2013-02-15
102420,Sales,Medium,8,0,PhD,0,60128,3.92,95.2,64444.84,2609.9,usd 57.22,2015-08-25
102421, eng ,High,5,5,Bachelors,4,97917,3.55,123.7,82075.68,6358.31,,2023-06-10
102422,Sales ,High,10,5,Bachelors,1,92601,4.3,122.4,67846.3,6060.44,,2020-07-08
102423,Engineering,Medium,12,3,Bachelors,5,49701,4.12,110.6,83669.09,3563.54,46.25,2014-06-18
102424,Sales,,5,0,PhD,2,91770,4.12,148.4,70101.7,,$69.12,2021-08-01
102425,Sales,Medium,5,3,Bachelors,4,29959,4.91,105.8,65806.43,2718.61,31.14,2012-01-01
102426,SALES,Medium,18,2,Bachelors,1,44557,2.77,83.4,85110.84,4915.93,51.40,2024-02-28
102427, finance,Low,6,6,Bachelors,5,80189,4.05,96.1,65381.49,148.85,44.89,2018-08-28
102428,Sales,Medium,7,6,Bachelors,1,32981,3.29,121.7,82108.21,2750.2,usd 39.23,2019-08-12
102429,Engineering,Medium,6,4,Bachelors,4,91285,5.87,112.8,60074.26,2859.76,,2015-10-09
102430,Engineering,Low,17,10,Bachelors,3,86979,3.73,116.3,84585.72,2121.06,$35.70,2023-12-01
102431,FINANCE,Medium,1,0,Bachelors,3,18622,4.93,130.7,66528.54,3255.92,48.40,2015-01-03
102432,Sales,Medium,12,3,Bachelors,3,35927,4.22,143.5,86450.03,5678.89,USD 28.46,2014-03-12
102433,Engineering,High,5,5,PhD,2,29730,4.23,103.0,,6269.07,$28.93,2014-06-15
102434,engineering,Medium,2,0,Bachelors,3,74796,4.28,147.5,77749.01,5763.77,$63.78,2021-06-22
102435,Sales,Low,9,3,Masters,5,61329,5.1,105.1,71452.67,2021.7,,2025-05-21
102436,Finance,High,5,5,Bachelors,1,74095,4.11,115.4,80089.5,7647.95,usd 50.49,2024-11-06
102437,Finance,Medium,14,9,Bachelors,2,32981,3.29,121.7,80460.67,4347.5,,2025-06-20
102438,Engineering,Low,5,3,PhD,5,12095,4.07,66.4,67471.47,1737.67,,2020-05-11
102439,Finance,Medium,5,0,PhD,4,81890,4.85,124.5,87813.4,4668.9,usd 60.55,2022-08-06
102440,sales,Low,8,2,Masters,4,53836,2.98,118.6,74802.22,737.68,$66.19,2016-07-02
102441,FINANCE,Medium,9,6,Bachelors,4,13173,4.7,145.6,73996.18,4339.98,usd 31.94,2020-10-21
102442,Sales,Medium,6,5,Bachelors,2,58239,4.41,106.3,68153.18,4355.19,USD 65.33,2021-09-08
102443,Sales,Low,9,6,Bachelors,5,21981,3.98,91.9,66833.07,2427.45,usd 64.18,2013-06-06
102444,Sales,Low,11,0,Bachelors,5,63628,4.49,95.5,59352.61,2053.06,USD 38.18,2020-07-14
102445,FINANCE,Low,8,2,PhD,4,44259,3.17,92.3,,2345.9,48.01,2013-07-09
102446,Fin.,Low,5,5,Bachelors,5,96675,4.68,75.4,47936.76,1773.04,,2014-02-17
102447,Sales,Medium,7,4,Masters,1,62086,4.34,134.4,70647.04,3012.45,$62.08,2022-06-09
